HourUTC;HourDK;PriceArea;SpotPriceDKK;SpotPriceEUR
2024-07-24 23:00:00;2024-07-25 01:00:00;DE;650,679993;87,199997
2024-07-25 00:00:00;2024-07-25 02:00:00;SYSTEM;206,169998;27,629999
2024-07-25 00:00:00;2024-07-25 02:00:00;SE4;158,490005;21,240000
2024-07-25 00:00:00;2024-07-25 02:00:00;SE3;158,490005;21,240000
2024-07-25 00:00:00;2024-07-25 02:00:00;NO2;294,670013;39,490002
2024-07-25 00:00:00;2024-07-25 02:00:00;DK2;567,859985;76,099998
2024-07-25 00:00:00;2024-07-25 02:00:00;DK1;567,859985;76,099998
2024-07-25 00:00:00;2024-07-25 02:00:00;DE;633,520020;84,900002
2024-07-25 01:00:00;2024-07-25 03:00:00;SYSTEM;207,820007;27,850000
2024-07-25 01:00:00;2024-07-25 03:00:00;SE4;157,300003;21,080000
2024-07-25 01:00:00;2024-07-25 03:00:00;SE3;157,300003;21,080000
2024-07-25 01:00:00;2024-07-25 03:00:00;NO2;298,329987;39,980000
2024-07-25 01:00:00;2024-07-25 03:00:00;DK2;596,359985;79,919998
2024-07-25 01:00:00;2024-07-25 03:00:00;DK1;596,359985;79,919998
2024-07-25 01:00:00;2024-07-25 03:00:00;DE;596,359985;79,919998
2024-07-25 02:00:00;2024-07-25 04:00:00;SYSTEM;205,500000;27,540001
2024-07-25 02:00:00;2024-07-25 04:00:00;SE4;157,820007;21,150000
2024-07-25 02:00:00;2024-07-25 04:00:00;SE3;157,820007;21,150000
2024-07-25 02:00:00;2024-07-25 04:00:00;NO2;302,660004;40,560001
2024-07-25 02:00:00;2024-07-25 04:00:00;DK2;570,090027;76,400002
2024-07-25 02:00:00;2024-07-25 04:00:00;DK1;570,090027;76,400002
2024-07-25 02:00:00;2024-07-25 04:00:00;DE;570,090027;76,400002
2024-07-25 03:00:00;2024-07-25 05:00:00;SYSTEM;217,669998;29,170000
2024-07-25 03:00:00;2024-07-25 05:00:00;SE4;157,000000;21,040001
2024-07-25 03:00:00;2024-07-25 05:00:00;SE3;157,000000;21,040001
2024-07-25 03:00:00;2024-07-25 05:00:00;NO2;317,279999;42,520000
2024-07-25 03:00:00;2024-07-25 05:00:00;DK2;690,460022;92,529999
2024-07-25 03:00:00;2024-07-25 05:00:00;DK1;690,460022;92,529999
2024-07-25 03:00:00;2024-07-25 05:00:00;DE;690,460022;92,529999
2024-07-25 04:00:00;2024-07-25 06:00:00;SYSTEM;236,690002;31,719999
2024-07-25 04:00:00;2024-07-25 06:00:00;SE4;166,399994;22,299999
2024-07-25 04:00:00;2024-07-25 06:00:00;SE3;166,399994;22,299999
2024-07-25 04:00:00;2024-07-25 06:00:00;NO2;319,890015;42,869999
2024-07-25 04:00:00;2024-07-25 06:00:00;DK2;792,159973;106,160004
2024-07-25 04:00:00;2024-07-25 06:00:00;DK1;792,159973;106,160004
2024-07-25 04:00:00;2024-07-25 06:00:00;DE;792,159973;106,160004
2024-07-25 05:00:00;2024-07-25 07:00:00;SYSTEM;251,089996;33,650002
2024-07-25 05:00:00;2024-07-25 07:00:00;SE4;179,529999;24,059999
2024-07-25 05:00:00;2024-07-25 07:00:00;SE3;179,529999;24,059999
2024-07-25 05:00:00;2024-07-25 07:00:00;NO2;319,450012;42,810001
2024-07-25 05:00:00;2024-07-25 07:00:00;DK2;813,580017;109,029999
2024-07-25 05:00:00;2024-07-25 07:00:00;DK1;813,580017;109,029999
2024-07-25 05:00:00;2024-07-25 07:00:00;DE;872,000000;116,860001
2024-07-25 06:00:00;2024-07-25 08:00:00;SYSTEM;235,800003;31,600000
2024-07-25 06:00:00;2024-07-25 08:00:00;SE4;184,979996;24,790001
2024-07-25 06:00:00;2024-07-25 08:00:00;SE3;184,979996;24,790001
2024-07-25 06:00:00;2024-07-25 08:00:00;NO2;315,489990;42,279999
2024-07-25 06:00:00;2024-07-25 08:00:00;DK2;678,890015;90,980003
2024-07-25 06:00:00;2024-07-25 08:00:00;DK1;678,890015;90,980003
2024-07-25 06:00:00;2024-07-25 08:00:00;DE;678,890015;90,980003
2024-07-25 07:00:00;2024-07-25 09:00:00;SYSTEM;227,139999;30,440001
2024-07-25 07:00:00;2024-07-25 09:00:00;SE4;187,669998;25,150000
2024-07-25 07:00:00;2024-07-25 09:00:00;SE3;187,669998;25,150000
2024-07-25 07:00:00;2024-07-25 09:00:00;NO2;304,149994;40,759998
2024-07-25 07:00:00;2024-07-25 09:00:00;DK2;537,109985;71,980003
2024-07-25 07:00:00;2024-07-25 09:00:00;DK1;537,109985;71,980003
2024-07-25 07:00:00;2024-07-25 09:00:00;DE;537,109985;71,980003
2024-07-25 08:00:00;2024-07-25 10:00:00;SYSTEM;223,110001;29,900000
2024-07-25 08:00:00;2024-07-25 10:00:00;SE4;187,520004;25,129999
2024-07-25 08:00:00;2024-07-25 10:00:00;SE3;187,520004;25,129999
2024-07-25 08:00:00;2024-07-25 10:00:00;NO2;303,779999;40,709999
2024-07-25 08:00:00;2024-07-25 10:00:00;DK2;411,000000;55,080002
2024-07-25 08:00:00;2024-07-25 10:00:00;DK1;411,000000;55,080002
2024-07-25 08:00:00;2024-07-25 10:00:00;DE;411,000000;55,080002
2024-07-25 09:00:00;2024-07-25 11:00:00;SYSTEM;202,889999;27,190001
2024-07-25 09:00:00;2024-07-25 11:00:00;SE4;181,619995;24,340000
2024-07-25 09:00:00;2024-07-25 11:00:00;SE3;181,619995;24,340000
2024-07-25 09:00:00;2024-07-25 11:00:00;NO2;283,929993;38,049999
2024-07-25 09:00:00;2024-07-25 11:00:00;DK2;275,720001;36,950001
2024-07-25 09:00:00;2024-07-25 11:00:00;DK1;275,720001;36,950001
2024-07-25 09:00:00;2024-07-25 11:00:00;DE;275,720001;36,950001
2024-07-25 10:00:00;2024-07-25 12:00:00;SYSTEM;178,789993;23,959999
2024-07-25 10:00:00;2024-07-25 12:00:00;SE4;177,070007;23,730000
2024-07-25 10:00:00;2024-07-25 12:00:00;SE3;177,070007;23,730000
2024-07-25 10:00:00;2024-07-25 12:00:00;NO2;187,070007;25,070000
2024-07-25 10:00:00;2024-07-25 12:00:00;DK2;177,070007;23,730000
2024-07-25 10:00:00;2024-07-25 12:00:00;DK1;181,399994;24,309999
2024-07-25 10:00:00;2024-07-25 12:00:00;DE;181,399994;24,309999
2024-07-25 11:00:00;2024-07-25 13:00:00;SYSTEM;141,399994;18,950001
2024-07-25 11:00:00;2024-07-25 13:00:00;SE4;133,869995;17,940001
2024-07-25 11:00:00;2024-07-25 13:00:00;SE3;133,869995;17,940001
2024-07-25 11:00:00;2024-07-25 13:00:00;NO2;133,869995;17,940001
2024-07-25 11:00:00;2024-07-25 13:00:00;DK2;133,869995;17,940001
2024-07-25 11:00:00;2024-07-25 13:00:00;DK1;129,539993;17,360001
2024-07-25 11:00:00;2024-07-25 13:00:00;DE;129,539993;17,360001
2024-07-25 12:00:00;2024-07-25 14:00:00;SYSTEM;138,639999;18,580000
2024-07-25 12:00:00;2024-07-25 14:00:00;SE4;128,490005;17,219999
2024-07-25 12:00:00;2024-07-25 14:00:00;SE3;128,490005;17,219999
2024-07-25 12:00:00;2024-07-25 14:00:00;NO2;128,490005;17,219999
2024-07-25 12:00:00;2024-07-25 14:00:00;DK2;128,490005;17,219999
2024-07-25 12:00:00;2024-07-25 14:00:00;DK1;99,019997;13,270000
2024-07-25 12:00:00;2024-07-25 14:00:00;DE;99,019997;13,270000
2024-07-25 13:00:00;2024-07-25 15:00:00;SYSTEM;176,850006;23,700001
2024-07-25 13:00:00;2024-07-25 15:00:00;SE4;166,029999;22,250000
2024-07-25 13:00:00;2024-07-25 15:00:00;SE3;166,029999;22,250000
2024-07-25 13:00:00;2024-07-25 15:00:00;NO2;248,929993;33,360001
2024-07-25 13:00:00;2024-07-25 15:00:00;DK2;166,029999;22,250000
2024-07-25 13:00:00;2024-07-25 15:00:00;DK1;195,500000;26,200001
2024-07-25 13:00:00;2024-07-25 15:00:00;DE;195,500000;26,200001
2024-07-25 14:00:00;2024-07-25 16:00:00;SYSTEM;204,679993;27,430000
2024-07-25 14:00:00;2024-07-25 16:00:00;SE4;175,429993;23,510000
2024-07-25 14:00:00;2024-07-25 16:00:00;SE3;175,429993;23,510000
2024-07-25 14:00:00;2024-07-25 16:00:00;NO2;299,369995;40,119999
2024-07-25 14:00:00;2024-07-25 16:00:00;DK2;401,450012;53,799999
2024-07-25 14:00:00;2024-07-25 16:00:00;DK1;401,450012;53,799999
2024-07-25 14:00:00;2024-07-25 16:00:00;DE;401,450012;53,799999
2024-07-25 15:00:00;2024-07-25 17:00:00;SYSTEM;224,460007;30,080000
2024-07-25 15:00:00;2024-07-25 17:00:00;SE4;179,009995;23,990000
2024-07-25 15:00:00;2024-07-25 17:00:00;SE3;179,009995;23,990000
2024-07-25 15:00:00;2024-07-25 17:00:00;NO2;319,369995;42,799999
2024-07-25 15:00:00;2024-07-25 17:00:00;DK2;596,960022;80,000000
2024-07-25 15:00:00;2024-07-25 17:00:00;DK1;596,960022;80,000000
2024-07-25 15:00:00;2024-07-25 17:00:00;DE;596,960022;80,000000
2024-07-25 16:00:00;2024-07-25 18:00:00;SYSTEM;247,210007;33,130001
2024-07-25 16:00:00;2024-07-25 18:00:00;SE4;182,669998;24,480000
2024-07-25 16:00:00;2024-07-25 18:00:00;SE3;182,669998;24,480000
2024-07-25 16:00:00;2024-07-25 18:00:00;NO2;322,880005;43,270000
2024-07-25 16:00:00;2024-07-25 18:00:00;DK2;723,809998;97,000000
2024-07-25 16:00:00;2024-07-25 18:00:00;DK1;723,809998;97,000000
2024-07-25 16:00:00;2024-07-25 18:00:00;DE;723,809998;97,000000
2024-07-25 17:00:00;2024-07-25 19:00:00;SYSTEM;254,979996;34,169998
2024-07-25 17:00:00;2024-07-25 19:00:00;SE4;924,460022;123,889999
2024-07-25 17:00:00;2024-07-25 19:00:00;SE3;184,979996;24,790001
2024-07-25 17:00:00;2024-07-25 19:00:00;NO2;321,760010;43,119999
2024-07-25 17:00:00;2024-07-25 19:00:00;DK2;947,150024;126,930000
2024-07-25 17:00:00;2024-07-25 19:00:00;DK1;894,690002;119,900002
2024-07-25 17:00:00;2024-07-25 19:00:00;DE;947,150024;126,930000
2024-07-25 18:00:00;2024-07-25 20:00:00;SYSTEM;254,300003;34,080002
2024-07-25 18:00:00;2024-07-25 20:00:00;SE4;179,089996;24,000000
2024-07-25 18:00:00;2024-07-25 20:00:00;SE3;179,089996;24,000000
2024-07-25 18:00:00;2024-07-25 20:00:00;NO2;321,760010;43,119999
2024-07-25 18:00:00;2024-07-25 20:00:00;DK2;1161,979980;155,720001
2024-07-25 18:00:00;2024-07-25 20:00:00;DK1;1106,609985;148,300003
2024-07-25 18:00:00;2024-07-25 20:00:00;DE;1161,979980;155,720001
2024-07-25 19:00:00;2024-07-25 21:00:00;SYSTEM;247,210007;33,130001
2024-07-25 19:00:00;2024-07-25 21:00:00;SE4;174,009995;23,320000
2024-07-25 19:00:00;2024-07-25 21:00:00;SE3;174,009995;23,320000
2024-07-25 19:00:00;2024-07-25 21:00:00;NO2;321,910004;43,139999
2024-07-25 19:00:00;2024-07-25 21:00:00;DK2;982,070007;131,610001
2024-07-25 19:00:00;2024-07-25 21:00:00;DK1;969,830017;129,970001
2024-07-25 19:00:00;2024-07-25 21:00:00;DE;982,070007;131,610001
2024-07-25 20:00:00;2024-07-25 22:00:00;SYSTEM;238,110001;31,910000
2024-07-25 20:00:00;2024-07-25 22:00:00;SE4;176,250000;23,620001
2024-07-25 20:00:00;2024-07-25 22:00:00;SE3;176,250000;23,620001
2024-07-25 20:00:00;2024-07-25 22:00:00;NO2;315,119995;42,230000
2024-07-25 20:00:00;2024-07-25 22:00:00;DK2;746,200012;100,000000
2024-07-25 20:00:00;2024-07-25 22:00:00;DK1;746,200012;100,000000
2024-07-25 20:00:00;2024-07-25 22:00:00;DE;746,200012;100,000000
2024-07-25 21:00:00;2024-07-25 23:00:00;SYSTEM;221,550003;29,690001
2024-07-25 21:00:00;2024-07-25 23:00:00;SE4;161,699997;21,670000
2024-07-25 21:00:00;2024-07-25 23:00:00;SE3;161,699997;21,670000
2024-07-25 21:00:00;2024-07-25 23:00:00;NO2;303,700012;40,700001
2024-07-25 21:00:00;2024-07-25 23:00:00;DK2;633,890015;84,949997
2024-07-25 21:00:00;2024-07-25 23:00:00;DK1;633,890015;84,949997
2024-07-25 21:00:00;2024-07-25 23:00:00;DE;633,890015;84,949997
2024-07-25 22:00:00;2024-07-26 00:00:00;SYSTEM;186,259995;24,959999
2024-07-25 22:00:00;2024-07-26 00:00:00;SE4;153,350006;20,549999
2024-07-25 22:00:00;2024-07-26 00:00:00;SE3;153,350006;20,549999
2024-07-25 22:00:00;2024-07-26 00:00:00;NO2;294,470001;39,459999
2024-07-25 22:00:00;2024-07-26 00:00:00;DK2;604,460022;81,000000
2024-07-25 22:00:00;2024-07-26 00:00:00;DK1;604,460022;81,000000
2024-07-25 22:00:00;2024-07-26 00:00:00;DE;621,770020;83,320000
2024-07-25 23:00:00;2024-07-26 01:00:00;SYSTEM;178,800003;23,959999
2024-07-25 23:00:00;2024-07-26 01:00:00;SE4;148,649994;19,920000
2024-07-25 23:00:00;2024-07-26 01:00:00;SE3;148,649994;19,920000
2024-07-25 23:00:00;2024-07-26 01:00:00;NO2;290,660004;38,950001
2024-07-25 23:00:00;2024-07-26 01:00:00;DK2;548,489990;73,500000
2024-07-25 23:00:00;2024-07-26 01:00:00;DK1;548,489990;73,500000
2024-07-25 23:00:00;2024-07-26 01:00:00;DE;551,469971;73,900002
2024-07-26 00:00:00;2024-07-26 02:00:00;SYSTEM;175,139999;23,469999
2024-07-26 00:00:00;2024-07-26 02:00:00;SE4;142,380005;19,080000
2024-07-26 00:00:00;2024-07-26 02:00:00;SE3;142,380005;19,080000
2024-07-26 00:00:00;2024-07-26 02:00:00;NO2;292,299988;39,169998
2024-07-26 00:00:00;2024-07-26 02:00:00;DK2;559,760010;75,010002
2024-07-26 00:00:00;2024-07-26 02:00:00;DK1;559,760010;75,010002
2024-07-26 00:00:00;2024-07-26 02:00:00;DE;590,280029;79,099998
2024-07-26 01:00:00;2024-07-26 03:00:00;SYSTEM;176,559998;23,660000
2024-07-26 01:00:00;2024-07-26 03:00:00;SE4;141,190002;18,920000
2024-07-26 01:00:00;2024-07-26 03:00:00;SE3;141,190002;18,920000
2024-07-26 01:00:00;2024-07-26 03:00:00;NO2;294,089996;39,410000
2024-07-26 01:00:00;2024-07-26 03:00:00;DK2;576,849976;77,300003
2024-07-26 01:00:00;2024-07-26 03:00:00;DK1;576,849976;77,300003
2024-07-26 01:00:00;2024-07-26 03:00:00;DE;609,010010;81,610001
2024-07-26 02:00:00;2024-07-26 04:00:00;SYSTEM;175,520004;23,520000
2024-07-26 02:00:00;2024-07-26 04:00:00;SE4;140,289993;18,799999
2024-07-26 02:00:00;2024-07-26 04:00:00;SE3;140,289993;18,799999
2024-07-26 02:00:00;2024-07-26 04:00:00;NO2;294,320007;39,439999
2024-07-26 02:00:00;2024-07-26 04:00:00;DK2;573,859985;76,900002
2024-07-26 02:00:00;2024-07-26 04:00:00;DK1;573,859985;76,900002
2024-07-26 02:00:00;2024-07-26 04:00:00;DE;605,729980;81,169998
2024-07-26 03:00:00;2024-07-26 05:00:00;SYSTEM;176,860001;23,700001
2024-07-26 03:00:00;2024-07-26 05:00:00;SE4;141,190002;18,920000
2024-07-26 03:00:00;2024-07-26 05:00:00;SE3;141,190002;18,920000
2024-07-26 03:00:00;2024-07-26 05:00:00;NO2;298,720001;40,029999
2024-07-26 03:00:00;2024-07-26 05:00:00;DK2;596,919983;79,989998
2024-07-26 03:00:00;2024-07-26 05:00:00;DK1;596,919983;79,989998
2024-07-26 03:00:00;2024-07-26 05:00:00;DE;620,950012;83,209999
2024-07-26 04:00:00;2024-07-26 06:00:00;SYSTEM;183,869995;24,639999
2024-07-26 04:00:00;2024-07-26 06:00:00;SE4;143,050003;19,170000
2024-07-26 04:00:00;2024-07-26 06:00:00;SE3;143,050003;19,170000
2024-07-26 04:00:00;2024-07-26 06:00:00;NO2;299,839996;40,180000
2024-07-26 04:00:00;2024-07-26 06:00:00;DK2;608,109985;81,489998
2024-07-26 04:00:00;2024-07-26 06:00:00;DK1;608,109985;81,489998
2024-07-26 04:00:00;2024-07-26 06:00:00;DE;742,659973;99,519997
2024-07-26 05:00:00;2024-07-26 07:00:00;SYSTEM;204,839996;27,450001
2024-07-26 05:00:00;2024-07-26 07:00:00;SE4;149,770004;20,070000
2024-07-26 05:00:00;2024-07-26 07:00:00;SE3;149,770004;20,070000
2024-07-26 05:00:00;2024-07-26 07:00:00;NO2;316,779999;42,450001
2024-07-26 05:00:00;2024-07-26 07:00:00;DK2;795,940002;106,660004
2024-07-26 05:00:00;2024-07-26 07:00:00;DK1;795,940002;106,660004
2024-07-26 05:00:00;2024-07-26 07:00:00;DE;869,820007;116,559998
2024-07-26 06:00:00;2024-07-26 08:00:00;SYSTEM;200,889999;26,920000
2024-07-26 06:00:00;2024-07-26 08:00:00;SE4;155,589996;20,850000
2024-07-26 06:00:00;2024-07-26 08:00:00;SE3;155,589996;20,850000
2024-07-26 06:00:00;2024-07-26 08:00:00;NO2;316,559998;42,419998
2024-07-26 06:00:00;2024-07-26 08:00:00;DK2;776,840027;104,099998
2024-07-26 06:00:00;2024-07-26 08:00:00;DK1;776,840027;104,099998
2024-07-26 06:00:00;2024-07-26 08:00:00;DE;776,840027;104,099998
2024-07-26 07:00:00;2024-07-26 09:00:00;SYSTEM;192,160004;25,750000
2024-07-26 07:00:00;2024-07-26 09:00:00;SE4;155,220001;20,799999
2024-07-26 07:00:00;2024-07-26 09:00:00;SE3;155,220001;20,799999
2024-07-26 07:00:00;2024-07-26 09:00:00;NO2;314,690002;42,169998
2024-07-26 07:00:00;2024-07-26 09:00:00;DK2;722,590027;96,830002
2024-07-26 07:00:00;2024-07-26 09:00:00;DK1;722,590027;96,830002
2024-07-26 07:00:00;2024-07-26 09:00:00;DE;722,590027;96,830002
2024-07-26 08:00:00;2024-07-26 10:00:00;SYSTEM;183,279999;24,559999
2024-07-26 08:00:00;2024-07-26 10:00:00;SE4;150,889999;20,219999
2024-07-26 08:00:00;2024-07-26 10:00:00;SE3;150,889999;20,219999
2024-07-26 08:00:00;2024-07-26 10:00:00;NO2;307,899994;41,259998
2024-07-26 08:00:00;2024-07-26 10:00:00;DK2;675,570007;90,529999
2024-07-26 08:00:00;2024-07-26 10:00:00;DK1;675,570007;90,529999
2024-07-26 08:00:00;2024-07-26 10:00:00;DE;675,570007;90,529999
2024-07-26 09:00:00;2024-07-26 11:00:00;SYSTEM;181,710007;24,350000
2024-07-26 09:00:00;2024-07-26 11:00:00;SE4;142,380005;19,080000
2024-07-26 09:00:00;2024-07-26 11:00:00;SE3;142,380005;19,080000
2024-07-26 09:00:00;2024-07-26 11:00:00;NO2;321,859985;43,130001
2024-07-26 09:00:00;2024-07-26 11:00:00;DK2;607,070007;81,349998
2024-07-26 09:00:00;2024-07-26 11:00:00;DK1;607,070007;81,349998
2024-07-26 09:00:00;2024-07-26 11:00:00;DE;607,070007;81,349998
2024-07-26 10:00:00;2024-07-26 12:00:00;SYSTEM;181,860001;24,370001
2024-07-26 10:00:00;2024-07-26 12:00:00;SE4;138,500000;18,559999
2024-07-26 10:00:00;2024-07-26 12:00:00;SE3;138,500000;18,559999
2024-07-26 10:00:00;2024-07-26 12:00:00;NO2;345,880005;46,349998
2024-07-26 10:00:00;2024-07-26 12:00:00;DK2;522,369995;70,000000
2024-07-26 10:00:00;2024-07-26 12:00:00;DK1;522,369995;70,000000
2024-07-26 10:00:00;2024-07-26 12:00:00;DE;522,369995;70,000000
2024-07-26 11:00:00;2024-07-26 13:00:00;SYSTEM;184,020004;24,660000
2024-07-26 11:00:00;2024-07-26 13:00:00;SE4;140,070007;18,770000
2024-07-26 11:00:00;2024-07-26 13:00:00;SE3;140,070007;18,770000
2024-07-26 11:00:00;2024-07-26 13:00:00;NO2;371,480011;49,779999
2024-07-26 11:00:00;2024-07-26 13:00:00;DK2;471,029999;63,119999
2024-07-26 11:00:00;2024-07-26 13:00:00;DK1;471,029999;63,119999
2024-07-26 11:00:00;2024-07-26 13:00:00;DE;471,029999;63,119999
2024-07-26 12:00:00;2024-07-26 14:00:00;SYSTEM;182,759995;24,490000
2024-07-26 12:00:00;2024-07-26 14:00:00;SE4;140,589996;18,840000
2024-07-26 12:00:00;2024-07-26 14:00:00;SE3;140,589996;18,840000
2024-07-26 12:00:00;2024-07-26 14:00:00;NO2;361,179993;48,400002
2024-07-26 12:00:00;2024-07-26 14:00:00;DK2;449,160004;60,189999
2024-07-26 12:00:00;2024-07-26 14:00:00;DK1;449,160004;60,189999
2024-07-26 12:00:00;2024-07-26 14:00:00;DE;449,160004;60,189999
2024-07-26 13:00:00;2024-07-26 15:00:00;SYSTEM;184,100006;24,670000
2024-07-26 13:00:00;2024-07-26 15:00:00;SE4;143,500000;19,230000
2024-07-26 13:00:00;2024-07-26 15:00:00;SE3;143,500000;19,230000
2024-07-26 13:00:00;2024-07-26 15:00:00;NO2;357,000000;47,840000
2024-07-26 13:00:00;2024-07-26 15:00:00;DK2;508,489990;68,139999
2024-07-26 13:00:00;2024-07-26 15:00:00;DK1;508,489990;68,139999
2024-07-26 13:00:00;2024-07-26 15:00:00;DE;508,489990;68,139999
2024-07-26 14:00:00;2024-07-26 16:00:00;SYSTEM;184,839996;24,770000
2024-07-26 14:00:00;2024-07-26 16:00:00;SE4;143,949997;19,290001
2024-07-26 14:00:00;2024-07-26 16:00:00;SE3;143,949997;19,290001
2024-07-26 14:00:00;2024-07-26 16:00:00;NO2;350,059998;46,910000
2024-07-26 14:00:00;2024-07-26 16:00:00;DK2;543,559998;72,839996
2024-07-26 14:00:00;2024-07-26 16:00:00;DK1;543,559998;72,839996
2024-07-26 14:00:00;2024-07-26 16:00:00;DE;543,559998;72,839996
2024-07-26 15:00:00;2024-07-26 17:00:00;SYSTEM;206,339996;27,650000
2024-07-26 15:00:00;2024-07-26 17:00:00;SE4;618,489990;82,879997
2024-07-26 15:00:00;2024-07-26 17:00:00;SE3;152,229996;20,400000
2024-07-26 15:00:00;2024-07-26 17:00:00;NO2;358,420013;48,029999
2024-07-26 15:00:00;2024-07-26 17:00:00;DK2;660,580017;88,519997
2024-07-26 15:00:00;2024-07-26 17:00:00;DK1;660,580017;88,519997
2024-07-26 15:00:00;2024-07-26 17:00:00;DE;660,580017;88,519997
2024-07-26 16:00:00;2024-07-26 18:00:00;SYSTEM;215,809998;28,920000
2024-07-26 16:00:00;2024-07-26 18:00:00;SE4;687,140015;92,080002
2024-07-26 16:00:00;2024-07-26 18:00:00;SE3;154,770004;20,740000
2024-07-26 16:00:00;2024-07-26 18:00:00;NO2;367,750000;49,279999
2024-07-26 16:00:00;2024-07-26 18:00:00;DK2;704,010010;94,339996
2024-07-26 16:00:00;2024-07-26 18:00:00;DK1;704,010010;94,339996
2024-07-26 16:00:00;2024-07-26 18:00:00;DE;704,010010;94,339996
2024-07-26 17:00:00;2024-07-26 19:00:00;SYSTEM;221,490005;29,680000
2024-07-26 17:00:00;2024-07-26 19:00:00;SE4;785,119995;105,209999
2024-07-26 17:00:00;2024-07-26 19:00:00;SE3;156,190002;20,930000
2024-07-26 17:00:00;2024-07-26 19:00:00;NO2;370,880005;49,700001
2024-07-26 17:00:00;2024-07-26 19:00:00;DK2;804,380005;107,790001
2024-07-26 17:00:00;2024-07-26 19:00:00;DK1;804,380005;107,790001
2024-07-26 17:00:00;2024-07-26 19:00:00;DE;804,380005;107,790001
2024-07-26 18:00:00;2024-07-26 20:00:00;SYSTEM;222,160004;29,770000
2024-07-26 18:00:00;2024-07-26 20:00:00;SE4;157,160004;21,059999
2024-07-26 18:00:00;2024-07-26 20:00:00;SE3;157,160004;21,059999
2024-07-26 18:00:00;2024-07-26 20:00:00;NO2;356,029999;47,709999
2024-07-26 18:00:00;2024-07-26 20:00:00;DK2;1068,989990;143,250000
2024-07-26 18:00:00;2024-07-26 20:00:00;DK1;1068,989990;143,250000
2024-07-26 18:00:00;2024-07-26 20:00:00;DE;1068,989990;143,250000
2024-07-26 19:00:00;2024-07-26 21:00:00;SYSTEM;217,009995;29,080000
2024-07-26 19:00:00;2024-07-26 21:00:00;SE4;153,580002;20,580000
2024-07-26 19:00:00;2024-07-26 21:00:00;SE3;153,580002;20,580000
2024-07-26 19:00:00;2024-07-26 21:00:00;NO2;355,880005;47,689999
2024-07-26 19:00:00;2024-07-26 21:00:00;DK2;1037,280029;139,000000
2024-07-26 19:00:00;2024-07-26 21:00:00;DK1;1037,280029;139,000000
2024-07-26 19:00:00;2024-07-26 21:00:00;DE;1037,280029;139,000000
2024-07-26 20:00:00;2024-07-26 22:00:00;SYSTEM;204,839996;27,450001
2024-07-26 20:00:00;2024-07-26 22:00:00;SE4;151,490005;20,299999
2024-07-26 20:00:00;2024-07-26 22:00:00;SE3;151,490005;20,299999
2024-07-26 20:00:00;2024-07-26 22:00:00;NO2;355,140015;47,590000
2024-07-26 20:00:00;2024-07-26 22:00:00;DK2;793,929993;106,389999
2024-07-26 20:00:00;2024-07-26 22:00:00;DK1;793,929993;106,389999
2024-07-26 20:00:00;2024-07-26 22:00:00;DE;793,929993;106,389999
2024-07-26 21:00:00;2024-07-26 23:00:00;SYSTEM;198,050003;26,540001
2024-07-26 21:00:00;2024-07-26 23:00:00;SE4;141,339996;18,940001
2024-07-26 21:00:00;2024-07-26 23:00:00;SE3;141,339996;18,940001
2024-07-26 21:00:00;2024-07-26 23:00:00;NO2;350,359985;46,950001
2024-07-26 21:00:00;2024-07-26 23:00:00;DK2;730,650024;97,910004
2024-07-26 21:00:00;2024-07-26 23:00:00;DK1;730,650024;97,910004
2024-07-26 21:00:00;2024-07-26 23:00:00;DE;730,650024;97,910004
2024-07-26 22:00:00;2024-07-27 00:00:00;SYSTEM;207,169998;27,760000
2024-07-26 22:00:00;2024-07-27 00:00:00;SE4;143,279999;19,200001
2024-07-26 22:00:00;2024-07-27 00:00:00;SE3;143,279999;19,200001
2024-07-26 22:00:00;2024-07-27 00:00:00;NO2;365,230011;48,939999
2024-07-26 22:00:00;2024-07-27 00:00:00;DK2;775,229980;103,879997
2024-07-26 22:00:00;2024-07-27 00:00:00;DK1;775,229980;103,879997
2024-07-26 22:00:00;2024-07-27 00:00:00;DE;775,830017;103,959999
2024-07-26 23:00:00;2024-07-27 01:00:00;SYSTEM;203,289993;27,240000
2024-07-26 23:00:00;2024-07-27 01:00:00;SE4;141,720001;18,990000
2024-07-26 23:00:00;2024-07-27 01:00:00;SE3;141,720001;18,990000
2024-07-26 23:00:00;2024-07-27 01:00:00;NO2;361,869995;48,490002
2024-07-26 23:00:00;2024-07-27 01:00:00;DK2;768,890015;103,029999
2024-07-26 23:00:00;2024-07-27 01:00:00;DK1;768,890015;103,029999
2024-07-26 23:00:00;2024-07-27 01:00:00;DE;771,719971;103,410004
2024-07-27 00:00:00;2024-07-27 02:00:00;SYSTEM;194,630005;26,080000
2024-07-27 00:00:00;2024-07-27 02:00:00;SE4;142,389999;19,080000
2024-07-27 00:00:00;2024-07-27 02:00:00;SE3;142,389999;19,080000
2024-07-27 00:00:00;2024-07-27 02:00:00;NO2;358,589996;48,049999
2024-07-27 00:00:00;2024-07-27 02:00:00;DK2;723,070007;96,889999
2024-07-27 00:00:00;2024-07-27 02:00:00;DK1;723,070007;96,889999
2024-07-27 00:00:00;2024-07-27 02:00:00;DE;726,799988;97,389999
2024-07-27 01:00:00;2024-07-27 03:00:00;SYSTEM;198,580002;26,610001
2024-07-27 01:00:00;2024-07-27 03:00:00;SE4;144,699997;19,389999
